,city,location,restaurant_name,menu,price
31597,ankara,etimesgut,cajun corner,Dana Etli Noodle,"27,50 TL"
31598,ankara,etimesgut,cajun corner,Tavuklu Noodle,"24,00 TL"
31599,ankara,etimesgut,cajun corner,Ketçap,"0,75 TL"
31600,ankara,etimesgut,cajun corner,Mayonez,"0,75 TL"
31601,ankara,etimesgut,cajun corner,Barbekü Sos,"1,00 TL"
31602,ankara,etimesgut,cajun corner,Garlic Sos,"1,00 TL"
31603,ankara,etimesgut,cajun corner,Lavaş (Adet),"1,00 TL"
31604,ankara,etimesgut,cajun corner,Algida Maraş Usulü Cup Dondurma (100 ml.),"5,00 TL"
31605,ankara,etimesgut,cajun corner,Algida Carte d'Or Mini Cup Çilekli Yoğurtlu (110 ml.),"7,50 TL"
31606,ankara,etimesgut,cajun corner,Magnum Classic (100 ml.),"11,00 TL"
31607,ankara,etimesgut,cajun corner,Queen Donut,"8,50 TL"
31608,ankara,etimesgut,cajun corner,Raspberry Bliss Donut,"8,50 TL"
31609,ankara,etimesgut,cajun corner,Strawjelly Donut,"8,50 TL"
31610,ankara,etimesgut,cajun corner,Choc Almighty Donut,"7,00 TL"
31611,ankara,etimesgut,cajun corner,Milky Zebra Donut,"8,50 TL"
31612,ankara,etimesgut,cajun corner,Coca-Cola (33 cl.),"5,00 TL"
31613,ankara,etimesgut,cajun corner,Coca-Cola Şekersiz (33 cl.),"5,00 TL"
31614,ankara,etimesgut,cajun corner,Fanta (33 cl.),"5,00 TL"
31615,ankara,etimesgut,cajun corner,Sprite (33 cl.),"5,00 TL"
31616,ankara,etimesgut,cajun corner,Fuse Tea (33 cl.),"5,00 TL"
31617,ankara,etimesgut,cajun corner,Dr. Pepper (33 cl.),"12,50 TL"
31618,ankara,etimesgut,cajun corner,Su (50 cl.),"2,00 TL"
31619,ankara,etimesgut,cajun corner,Coca-Cola (1 L.),"9,00 TL"
31620,ankara,etimesgut,cajun corner,Coca-Cola Şekersiz (1 L.),"9,00 TL"
31621,ankara,etimesgut,cajun corner,Fanta (1 L.),"9,00 TL"
31622,ankara,etimesgut,cajun corner,Sprite (1 L.),"9,00 TL"
31623,ankara,etimesgut,cajun corner,Fuse Tea (1 L.),"9,00 TL"
31624,ankara,etimesgut,cajun corner,"Coca-Cola (2,5 L.)","11,00 TL"
31625,ankara,etimesgut,cajun corner,"Fanta (2,5 L.)","11,00 TL"
31626,ankara,etimesgut,cajun corner,Poşet,"0,25 TL"
31627,ankara,yenimahalle,abant mangal & dürüm evi,Adana Dürüm Menü,"27,90 TL"
31628,ankara,yenimahalle,abant mangal & dürüm evi,Dana Şiş Dürüm Menü,"28,90 TL"
31629,ankara,yenimahalle,abant mangal & dürüm evi,Ekmek Arası Dana Antrikot Menü,"29,90 TL"
31630,ankara,yenimahalle,abant mangal & dürüm evi,Ekmek Arası Izgara Köfte Menü,"24,90 TL"
31631,ankara,yenimahalle,abant mangal & dürüm evi,Ekmek Arası Tavuk Külbastı Menü,"19,90 TL"
31632,ankara,yenimahalle,abant mangal & dürüm evi,Izgara Köfte Dürüm Menü,"24,90 TL"
31633,ankara,yenimahalle,abant mangal & dürüm evi,Kuzu Ciğer Şiş Dürüm Menü,"25,90 TL"
31634,ankara,yenimahalle,abant mangal & dürüm evi,Kuzu Şiş Dürüm Menü,"28,90 TL"
31635,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Pirzola Dürüm Menü,"22,90 TL"
31636,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Şiş Dürüm Menü,"20,00 TL"
31637,ankara,yenimahalle,abant mangal & dürüm evi,Urfa Dürüm Menü,"24,90 TL"
31638,ankara,yenimahalle,abant mangal & dürüm evi,Cevizli Baklava,"11,00 TL"
31639,ankara,yenimahalle,abant mangal & dürüm evi,Soğuk Baklava,"15,00 TL"
31640,ankara,yenimahalle,abant mangal & dürüm evi,Güveç Sütlaç,"15,00 TL"
31641,ankara,yenimahalle,abant mangal & dürüm evi,Fıstıklı Midye Baklava,"13,50 TL"
31642,ankara,yenimahalle,abant mangal & dürüm evi,Profiterol,"13,00 TL"
31643,ankara,yenimahalle,abant mangal & dürüm evi,Fıstıklı Burma,"13,50 TL"
31644,ankara,yenimahalle,abant mangal & dürüm evi,Karamelli Trileçe,"10,00 TL"
31645,ankara,yenimahalle,abant mangal & dürüm evi,Coca-Cola (33 cl.),"5,50 TL"
31646,ankara,yenimahalle,abant mangal & dürüm evi,Coca-Cola Light (33 cl.),"5,50 TL"
31647,ankara,yenimahalle,abant mangal & dürüm evi,Coca-Cola Şekersiz (33 cl.),"5,50 TL"
31648,ankara,yenimahalle,abant mangal & dürüm evi,Fanta (33 cl.),"5,50 TL"
31649,ankara,yenimahalle,abant mangal & dürüm evi,Sprite (33 cl.),"5,50 TL"
31650,ankara,yenimahalle,abant mangal & dürüm evi,Şalgam Suyu (33 cl.),"5,50 TL"
31651,ankara,yenimahalle,abant mangal & dürüm evi,Ayran (30 cl.),"4,00 TL"
31652,ankara,yenimahalle,abant mangal & dürüm evi,Ayran (20 cl.),"2,50 TL"
31653,ankara,yenimahalle,abant mangal & dürüm evi,Soda (20 cl.),"3,00 TL"
31654,ankara,yenimahalle,abant mangal & dürüm evi,Su (50 cl.),"2,50 TL"
31655,ankara,yenimahalle,abant mangal & dürüm evi,Coca-Cola (1 L.),"9,50 TL"
31656,ankara,yenimahalle,abant mangal & dürüm evi,Coca-Cola Light (1 L.),"9,50 TL"
31657,ankara,yenimahalle,abant mangal & dürüm evi,Coca-Cola Şekersiz (1 L.),"9,50 TL"
31658,ankara,yenimahalle,abant mangal & dürüm evi,Fanta (1 L.),"9,50 TL"
31659,ankara,yenimahalle,abant mangal & dürüm evi,Sprite (1 L.),"9,50 TL"
31660,ankara,yenimahalle,abant mangal & dürüm evi,Şalgam Suyu (1 L.),"9,50 TL"
31661,ankara,yenimahalle,abant mangal & dürüm evi,Dana Antrikot (1 kg.),"149,90 TL"
31662,ankara,yenimahalle,abant mangal & dürüm evi,Dana Antrikot (500 gr.),"74,90 TL"
31663,ankara,yenimahalle,abant mangal & dürüm evi,Dana Şiş (1 kg.),"139,90 TL"
31664,ankara,yenimahalle,abant mangal & dürüm evi,Dana Şiş (500 gr.),"69,90 TL"
31665,ankara,yenimahalle,abant mangal & dürüm evi,Karışık Et Izgara (1 kg.),"165,00 TL"
31666,ankara,yenimahalle,abant mangal & dürüm evi,Karışık Izgara (1 kg.),"129,90 TL"
31667,ankara,yenimahalle,abant mangal & dürüm evi,Karışık Tavuk Izgara (1 kg.),"60,00 TL"
31668,ankara,yenimahalle,abant mangal & dürüm evi,Kasap Köfte (1 kg.),"85,00 TL"
31669,ankara,yenimahalle,abant mangal & dürüm evi,Kasap Köfte (500 gr.),"42,50 TL"
31670,ankara,yenimahalle,abant mangal & dürüm evi,Kemikli Tavuk Pirzola (1 kg.),"60,00 TL"
31671,ankara,yenimahalle,abant mangal & dürüm evi,Kemikli Tavuk Pirzola (500 gr.),"30,00 TL"
31672,ankara,yenimahalle,abant mangal & dürüm evi,Kuzu Pirzola (1 kg.),"165,00 TL"
31673,ankara,yenimahalle,abant mangal & dürüm evi,Kuzu Pirzola (500 gr.),"82,50 TL"
31674,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk But Şiş (1 kg.),"60,00 TL"
31675,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk But Şiş (500 gr.),"30,00 TL"
31676,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Kanat (1 kg.),"60,00 TL"
31677,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Kanat (500 gr.),"30,00 TL"
31678,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Kelebek (1 kg.),"60,00 TL"
31679,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Kelebek Pirzola (500 gr.),"30,00 TL"
31680,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Külbastı (1 kg.),"55,00 TL"
31681,ankara,yenimahalle,abant mangal & dürüm evi,Tavuk Külbastı (500 gr.),"27,50 TL"
31682,ankara,yenimahalle,abant mangal & dürüm evi,Fıstıklı Burma (1 kg.),"75,00 TL"
31683,ankara,yenimahalle,abant mangal & dürüm evi,Soğuk Baklava (1 kg.),"85,00 TL"
31684,ankara,yenimahalle,abant mangal & dürüm evi,Fıstıklı Midye Baklava (1 kg.),"75,00 TL"
31685,ankara,yenimahalle,abant mangal & dürüm evi,Poşet,"0,25 TL"
31686,ankara,gölbaşı,cosmos burger,Çıtır Tavuk,"22,00 TL"
31687,ankara,gölbaşı,cosmos burger,Atıştırma Sepeti (2 Kişilik),"44,00 TL"
31688,ankara,gölbaşı,cosmos burger,Mozzarella Sticks,"27,00 TL"
31689,ankara,gölbaşı,cosmos burger,Soğan Halkası (12 Adet),"18,00 TL"
31690,ankara,gölbaşı,cosmos burger,Falafel,"23,00 TL"
31691,ankara,gölbaşı,cosmos burger,Veggie Burger,"25,00 TL"
31692,ankara,gölbaşı,cosmos burger,Calypso Burger,"40,00 TL"
31693,ankara,gölbaşı,cosmos burger,Dünya Burger,"25,00 TL"
31694,ankara,gölbaşı,cosmos burger,Jüpiter Burger,"29,00 TL"
31695,ankara,gölbaşı,cosmos burger,Mars Burger,"32,00 TL"
31696,ankara,gölbaşı,cosmos burger,Merkür Burger,"27,00 TL"
31697,ankara,gölbaşı,cosmos burger,Neptün Burger,"26,00 TL"
31698,ankara,gölbaşı,cosmos burger,Satürn Burger,"32,00 TL"
31699,ankara,gölbaşı,cosmos burger,Uranüs Burger,"31,00 TL"
31700,ankara,gölbaşı,cosmos burger,Venüs Burger,"29,00 TL"
31701,ankara,gölbaşı,cosmos burger,American Hot Dog,"25,00 TL"
31702,ankara,gölbaşı,cosmos burger,Turkish Hot Dog,"21,00 TL"
31703,ankara,gölbaşı,cosmos burger,Füme Kaburga Pizza,"50,00 TL"
31704,ankara,gölbaşı,cosmos burger,Funghi Pizza,"38,00 TL"
31705,ankara,gölbaşı,cosmos burger,Meatball Pizza,"49,00 TL"
31706,ankara,gölbaşı,cosmos burger,Charcuteria Pizza,"44,00 TL"
31707,ankara,gölbaşı,cosmos burger,Kendi Pizzanı Kendin Yap,"15,00 TL"
31708,ankara,gölbaşı,cosmos burger,Margarita Pizza,"28,00 TL"
31709,ankara,gölbaşı,cosmos burger,Veggie Sandviç,"19,00 TL"
31710,ankara,gölbaşı,cosmos burger,Chicken Sandviç,"23,00 TL"
31711,ankara,gölbaşı,cosmos burger,Steak Sandviç,"36,00 TL"
31712,ankara,gölbaşı,cosmos burger,Simit Sandviç,"19,00 TL"
31713,ankara,gölbaşı,cosmos burger,Tahıllı Salata,"28,00 TL"
31714,ankara,gölbaşı,cosmos burger,Sezar Salata,"34,00 TL"
31715,ankara,gölbaşı,cosmos burger,Kinoa Salata,"35,00 TL"
31716,ankara,gölbaşı,cosmos burger,Fit Salata,"38,00 TL"
31717,ankara,gölbaşı,cosmos burger,Yeşil Salata,"20,00 TL"
31718,ankara,gölbaşı,cosmos burger,Meyveli Külah Milföy,"15,00 TL"
31719,ankara,gölbaşı,cosmos burger,Çikolatalı Sıcak Brownie,"20,00 TL"
31720,ankara,gölbaşı,cosmos burger,Nutellalı Donut,"15,00 TL"
31721,ankara,gölbaşı,cosmos burger,New Yorker Cheesecake,"22,00 TL"
31722,ankara,gölbaşı,cosmos burger,Coca-Cola (33 cl.),"6,00 TL"
31723,ankara,gölbaşı,cosmos burger,Coca-Cola Şekersiz (33 cl.),"6,00 TL"
31724,ankara,gölbaşı,cosmos burger,Fanta (33 cl.),"6,00 TL"
31725,ankara,gölbaşı,cosmos burger,Sprite (33 cl.),"6,00 TL"
31726,ankara,gölbaşı,cosmos burger,Fuse Tea (33 cl.),"6,00 TL"
31727,ankara,gölbaşı,cosmos burger,Ayran (20 cl.),"4,50 TL"
31728,ankara,gölbaşı,cosmos burger,Soda (20 cl.),"3,50 TL"
31729,ankara,gölbaşı,cosmos burger,Su (50 cl.),"2,50 TL"
31730,ankara,gölbaşı,cosmos burger,Coca-Cola (1 L.),"9,00 TL"
31731,ankara,gölbaşı,cosmos burger,Coca-Cola Şekersiz (1 L.),"9,00 TL"
31732,ankara,gölbaşı,cosmos burger,Fanta (1 L.),"9,00 TL"
31733,ankara,gölbaşı,cosmos burger,Sprite (1 L.),"9,00 TL"
31734,ankara,gölbaşı,cosmos burger,Poşet,"0,25 TL"
31735,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Duble Çiğ Köfte Dürüm Menü 1,"12,00 TL"
31736,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (200 gr.) & Tatlı Menü,"17,00 TL"
31737,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (500 gr.) Menü,"34,00 TL"
31738,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Kanka Menü,"25,00 TL"
31739,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.) Menü 1,"56,00 TL"
31740,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Aile Menü,"69,00 TL"
31741,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm Menü 1,"8,50 TL"
31742,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.) Menü 2,"55,00 TL"
31743,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.) (Garnitürsüz) Menü,"40,00 TL"
31744,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Kızartma İçli Köfte Menü,"12,00 TL"
31745,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Kızartma İçli Köfte (Adet) Menü,"10,00 TL"
31746,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm Menü 2,"11,00 TL"
31747,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Duble Çiğ Köfte Dürüm Menü 2,"11,00 TL"
31748,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm & Tatlı Menü,"11,00 TL"
31749,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,2'li Çiğ Köfte Dürüm & Tatlı Menü,"20,00 TL"
31750,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (200 gr.) & İçli Köfte Menü,"20,00 TL"
31751,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (400 gr.) Menü,"30,00 TL"
31752,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (600 gr.) Menü,"38,00 TL"
31753,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (800 gr.) Menü,"48,00 TL"
31754,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,"Çiğ Köfte (1,5 kg.) Menü","78,00 TL"
31755,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (2 kg.) Menü,"90,00 TL"
31756,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu Tavuklu Pilav Menü,"14,00 TL"
31757,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,2'li Çiğ Köfte Dürüm Menü,"16,00 TL"
31758,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,3'lü Çiğ Köfte Dürüm Menü,"23,00 TL"
31759,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,5'li Çiğ Köfte Dürüm Menü,"33,00 TL"
31760,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,7'li Çiğ Köfte Dürüm Menü,"55,00 TL"
31761,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Tavuklu Süper Menü,"41,00 TL"
31762,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu Süper Menü,"34,00 TL"
31763,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Tavuklu Pilav (300 gr.) Menü,"15,00 TL"
31764,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu Pilav (250 gr.) Menü,"10,00 TL"
31765,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Tavuklu Pilav (500 gr.) Menü,"24,00 TL"
31766,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu Pilav (500 gr.) Menü,"20,00 TL"
31767,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (200 gr.),"12,50 TL"
31768,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (300 gr.),"18,00 TL"
31769,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (400 gr.),"23,50 TL"
31770,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (500 gr.),"27,50 TL"
31771,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (600 gr.),"30,00 TL"
31772,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.) (Garnitürsüz),"40,00 TL"
31773,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.),"48,00 TL"
31774,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm (100 gr.),"7,00 TL"
31775,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Duble Çiğ Köfte Dürüm (135 gr.),"9,00 TL"
31776,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Ultra Mega Çiğ Köfte Dürüm (170 gr.),"11,00 TL"
31777,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Pilavlar,"9,00 TL"
31778,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu & Tavuklu Pilav,"10,00 TL"
31779,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu Pilav (250 gr.),"8,50 TL"
31780,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nohutlu Pilav (500 gr.),"15,00 TL"
31781,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Tavuklu Pilav (300 gr.),"12,00 TL"
31782,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Tavuklu Pilav (500 gr.),"18,00 TL"
31783,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Zeytinyağlılar,"7,00 TL"
31784,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Zeytinyağlı Yaprak Sarma (200 gr.),"10,00 TL"
31785,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Zeytinyağlı Yaprak Sarma (300 gr.),"15,00 TL"
31786,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Zeytinyağlı Yaprak Sarma (400 gr.),"19,00 TL"
31787,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Zeytinyağlı Yaprak Sarma (500 gr.),"25,00 TL"
31788,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Zeytinyağlı Yaprak Sarma (1 kg.),"45,00 TL"
31789,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Sigara Böreği,"5,00 TL"
31790,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Midye Dolma (Adet),"1,50 TL"
31791,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Midye Dolma (Büyük Boy) (10 Adet),"12,50 TL"
31792,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Midye Dolma (Orta Boy) (10 Adet),"10,00 TL"
31793,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Nar Ekşisi,"0,50 TL"
31794,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Acı Sos,"0,50 TL"
31795,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Lavaş (Adet),"0,75 TL"
31796,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Kızartma İçli Köfte (Adet),"5,00 TL"
31797,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Yeşillik (Çeyrek),"3,00 TL"
31798,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Yeşillik (Tam),"8,00 TL"
31799,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Yeşillik (Yarım),"5,00 TL"
31800,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Kazandibi,"3,00 TL"
31801,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Çikolatalı Puding,"3,00 TL"
31802,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Sütlaç,"3,00 TL"
31803,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Keşkül,"3,50 TL"
31804,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Sakızlı Muhallebi,"3,50 TL"
31805,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Halka Tatlısı (Adet),"3,00 TL"
31806,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Bal Badem Tatlısı (4 Adet),"7,00 TL"
31807,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Yoğun Çikolatalı Islak Kek,"8,00 TL"
31808,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Halka Tatlısı (5 Adet),"12,50 TL"
31809,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (33 cl.),"5,00 TL"
31810,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Light (33 cl.),"5,00 TL"
31811,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Şekersiz (33 cl.),"5,00 TL"
31812,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Fanta (33 cl.),"5,00 TL"
31813,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Sprite (33 cl.),"5,00 TL"
31814,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Fuse Tea Şeftali (33 cl.),"5,00 TL"
31815,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Fuse Tea Mango & Ananas (33 cl.),"5,00 TL"
31816,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (25 cl.),"4,50 TL"
31817,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Fanta (25 cl.),"4,50 TL"
31818,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (20 cl.),"3,50 TL"
31819,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Fanta (20 cl.),"3,00 TL"
31820,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Sprite (20 cl.),"3,00 TL"
31821,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Ömer Aybak Şalgam Suyu (33 cl.),"4,00 TL"
31822,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Doğanay Şalgam Suyu (33 cl.),"4,00 TL"
31823,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Ayran (30 cl.),"3,00 TL"
31824,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Ayran (20 cl.),"3,00 TL"
31825,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Ayran (17 cl.),"2,00 TL"
31826,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Limonlu Soda (20 cl.),"2,50 TL"
31827,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Soda (20 cl.),"2,00 TL"
31828,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Su (50 cl.),"1,50 TL"
31829,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Turşu Suyu (20 cl.),"3,00 TL"
31830,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Taze Sıkma Portakal Suyu (25 cl.),"8,00 TL"
31831,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (1 L.),"6,00 TL"
31832,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Şekersiz (1 L.),"7,00 TL"
31833,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Fanta (1 L.),"7,00 TL"
31834,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Doğanay Şalgam Suyu (1 L.),"7,50 TL"
31835,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Ayran (1 L.),"8,00 TL"
31836,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,"Coca-Cola (2,5 L.)","9,00 TL"
31837,ankara,çankaya,meşhur adıyaman çiğ köftecisi ömer aybak,Poşet,"0,25 TL"
31838,ankara,demetevler,pizza time,Sandviç Menü,"27,90 TL"
31839,ankara,demetevler,pizza time,Hamburger Menü,"27,90 TL"
31840,ankara,demetevler,pizza time,Küçük Menü,"28,90 TL"
31841,ankara,demetevler,pizza time,Piliç Sepeti Menü,"29,90 TL"
31842,ankara,demetevler,pizza time,Orta Menü,"29,90 TL"
31843,ankara,demetevler,pizza time,Gamer Menü,"35,90 TL"
31844,ankara,demetevler,pizza time,Combo Menü,"36,90 TL"
31845,ankara,demetevler,pizza time,Büyük Menü,"39,90 TL"
31846,ankara,demetevler,pizza time,2'li Hamburger Menü,"42,90 TL"
31847,ankara,demetevler,pizza time,2'li Sandviç Menü,"42,90 TL"
31848,ankara,demetevler,pizza time,2'li Orta Menü,"54,90 TL"
31849,ankara,demetevler,pizza time,Doyuran Menü,"55,90 TL"
31850,ankara,demetevler,pizza time,Ortalı Büyüklü Menü,"59,90 TL"
31851,ankara,demetevler,pizza time,2'li Büyük Menü,"64,90 TL"
31852,ankara,demetevler,pizza time,Tıka Basa Menü,"78,90 TL"
31853,ankara,demetevler,pizza time,Akdeniz (Küçük),"20,90 TL"
